"","(Intercept)","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","OverallQual","TotalBsmtSF","GrLivArea","KitchenQualFa","KitchenQualGd","KitchenQualTA","GarageArea","BsmtFinSF1","BsmtFinType1BLQ","BsmtFinType1GLQ","BsmtFinType1LwQ","BsmtFinType1NoBasement","BsmtFinType1Rec","BsmtFinType1Unf","OverallCond","LotArea","X1stFlrSF"
"1029",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,765.589658950783,1373.11604134724,0,0,1,240,367.027315099676,0,0,0,0,1,0,5,9490.94634315856,964.99259288921
"1343",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1281.58965895078,2166.11604134724,0,1,0,647,-0.972684900323611,0,0,0,0,0,1,5,9373.94634315856,1280.99259288921
"229",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,909.589658950783,909.116041347238,0,0,1,336,841.027315099676,0,0,0,0,0,0,5,8519.94634315856,908.99259288921
"261",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1359.58965895078,1379.11604134724,0,0,1,884,671.027315099676,0,0,0,0,1,0,5,19294.9463431586,1378.99259288921
"378",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1577.58965895078,2463.11604134724,0,1,0,610,-0.972684900323611,0,0,0,0,0,1,5,11141.9463431586,1576.99259288921
"462",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,557.589658950783,1132.11604134724,0,1,0,576,349.027315099676,0,0,0,0,0,0,9,7198.94634315856,571.99259288921
"424",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1467.58965895078,2627.11604134724,0,1,0,696,985.027315099676,0,1,0,0,0,0,5,9198.94634315856,1466.99259288921
"607",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1037.58965895078,1037.11604134724,0,1,0,576,731.027315099676,0,1,0,0,0,0,5,12462.9463431586,1036.99259288921
"1190",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,991.589658950783,1801.11604134724,0,1,0,442,-0.972684900323611,0,0,0,0,0,1,5,7498.94634315856,1024.99259288921
"1120",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1037.58965895078,1037.11604134724,0,0,1,286,368.027315099676,0,0,1,0,0,0,5,7558.94634315856,1036.99259288921
"654",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,753.589658950783,1466.11604134724,0,0,1,216,-0.972684900323611,0,0,0,0,0,1,7,10318.9463431586,752.99259288921
"397",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,891.589658950783,891.116041347238,0,0,1,600,776.027315099676,0,0,0,0,1,0,5,7198.94634315856,890.99259288921
"627",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,975.589658950783,1419.11604134724,0,0,1,286,-0.972684900323611,0,0,0,0,0,1,5,12340.9463431586,1418.99259288921
"1136",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,957.589658950783,983.116041347238,0,0,1,180,-0.972684900323611,0,0,0,0,0,1,5,6178.94634315856,982.99259288921
"1160",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,898.589658950783,1873.11604134724,0,1,0,540,441.027315099676,0,0,0,0,0,0,6,9118.94634315856,939.99259288921
"117",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1089.58965895078,1089.11604134724,0,0,1,288,169.027315099676,0,0,1,0,0,0,5,11614.9463431586,1088.99259288921
"3",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,917.589658950783,1783.11604134724,0,1,0,608,485.027315099676,0,1,0,0,0,0,5,11248.9463431586,916.99259288921
"840",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,765.589658950783,1197.11604134724,0,0,1,240,351.027315099676,1,0,0,0,0,0,6,11765.9463431586,764.99259288921
"517",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,686.589658950783,2116.11604134724,0,0,1,583,-0.972684900323611,0,0,0,0,0,1,6,10446.9463431586,1374.99259288921
"1356",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,567.589658950783,1917.11604134724,0,1,0,487,-0.972684900323611,0,0,0,0,0,1,6,10190.9463431586,1218.99259288921
"73",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,829.589658950783,1715.11604134724,0,0,1,427,-0.972684900323611,0,0,0,0,0,1,5,10139.9463431586,881.99259288921
"1061",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1335.58965895078,1335.11604134724,0,1,0,582,615.027315099676,0,1,0,0,0,0,5,4918.94634315856,1334.99259288921
"225",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,2389.58965895078,2389.11604134724,0,0,0,968,55.0273150996764,0,1,0,0,0,0,5,13470.9463431586,2388.99259288921
"1391",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1522.58965895078,1522.11604134724,0,1,0,541,1399.02731509968,0,1,0,0,0,0,5,9098.94634315856,1521.99259288921
"1311",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1899.58965895078,1899.11604134724,0,0,0,567,1405.02731509968,0,1,0,0,0,0,8,17498.9463431586,1898.99259288921
"1423",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,845.589658950783,845.116041347238,0,1,0,420,685.027315099676,0,1,0,0,0,0,5,4433.94634315856,844.99259288921
"254",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1299.58965895078,1299.11604134724,0,1,0,309,269.027315099676,0,0,1,0,0,0,7,9348.94634315856,1298.99259288921
"1185",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1569.58965895078,1569.11604134724,0,0,1,995,1158.02731509968,0,0,0,0,1,0,4,35131.9463431586,1568.99259288921
"1269",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,725.589658950783,3444.11604134724,0,1,0,1014,191.027315099676,0,0,0,0,1,0,9,14098.9463431586,1964.99259288921
"787",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,683.589658950783,1649.11604134724,0,0,1,416,685.027315099676,0,0,1,0,0,0,6,10798.9463431586,962.99259288921
"274",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1237.58965895078,1629.11604134724,0,0,1,338,619.027315099676,0,0,0,0,1,0,6,9598.94634315856,1628.99259288921
"1135",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,913.589658950783,1597.11604134724,0,0,1,460,-0.972684900323611,0,0,0,0,0,1,5,8771.94634315856,912.99259288921
"933",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1902.58965895078,1902.11604134724,0,0,0,788,-0.972684900323611,0,0,0,0,0,1,5,11668.9463431586,1901.99259288921
"1040",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,627.589658950783,627.116041347238,0,0,1,286,508.027315099676,0,1,0,0,0,0,4,1475.94634315856,626.99259288921
"1012",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-2.41034104921716,1661.11604134724,0,0,1,0,-0.972684900323611,0,0,0,1,0,0,5,9823.94634315856,1660.99259288921
"64",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,573.589658950783,1707.11604134724,0,0,1,480,-0.972684900323611,0,0,0,0,0,1,6,10298.9463431586,898.99259288921
"1158",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1311.58965895078,1311.11604134724,0,1,0,626,903.027315099676,0,1,0,0,0,0,5,4999.94634315856,1310.99259288921
"928",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,829.589658950783,1975.11604134724,0,0,1,486,551.027315099676,1,0,0,0,0,0,5,9898.94634315856,1094.99259288921
"1213",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,669.589658950783,669.116041347238,0,0,1,234,343.027315099676,0,0,0,0,1,0,6,9338.94634315856,668.99259288921
"209",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1154.58965895078,2059.11604134724,0,0,1,454,1064.02731509968,0,1,0,0,0,0,5,14362.9463431586,1176.99259288921
"1092",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,597.589658950783,1249.11604134724,0,1,0,462,509.027315099676,1,0,0,0,0,0,5,2158.94634315856,620.99259288921
"169",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,837.589658950783,1717.11604134724,0,1,0,440,-0.972684900323611,0,0,0,0,0,1,5,8242.94634315856,836.99259288921
"240",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,732.589658950783,1484.11604134724,0,0,1,220,93.0273150996764,0,0,1,0,0,0,4,8739.94634315856,794.99259288921
"526",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1254.58965895078,1263.11604134724,0,1,0,453,-0.972684900323611,0,0,0,0,0,1,5,7498.94634315856,1262.99259288921
"1117",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,405.589658950783,1416.11604134724,0,1,0,527,352.027315099676,0,1,0,0,0,0,5,7748.94634315856,775.99259288921
"964",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1797.58965895078,1797.11604134724,0,0,0,702,-0.972684900323611,0,0,0,0,0,1,5,11921.9463431586,1796.99259288921
"19",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1111.58965895078,1111.11604134724,0,1,0,576,645.027315099676,0,1,0,0,0,0,5,13693.9463431586,1110.99259288921
"218",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,683.589658950783,1325.11604134724,0,0,1,210,-0.972684900323611,0,0,0,0,0,1,4,9904.94634315856,806.99259288921
"498",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1023.58965895078,1817.11604134724,0,0,1,240,328.027315099676,0,0,0,0,1,0,6,9118.94634315856,1129.99259288921
"368",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1096.58965895078,1428.11604134724,0,0,1,296,370.027315099676,0,1,0,0,0,0,5,9148.94634315856,1427.99259288921
"1137",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1029.58965895078,1249.11604134724,0,0,1,288,279.027315099676,1,0,0,0,0,0,5,9598.94634315856,1028.99259288921
"749",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,1717.58965895078,1717.11604134724,0,1,0,527,918.027315099676,0,1,0,0,0,0,5,10591.9463431586,1716.99259288921
"1013",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,599.589658950783,1499.11604134724,0,1,0,180,-0.972684900323611,0,0,0,0,0,1,7,10590.9463431586,896.99259288921
"907",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1620.58965895078,1633.11604134724,0,1,0,865,62.0273150996764,0,1,0,0,0,0,5,13499.9463431586,1632.99259288921
"769",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1857.58965895078,1833.11604134724,0,1,0,484,23.0273150996764,0,1,0,0,0,0,5,9098.94634315856,1832.99259288921
"32",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1225.58965895078,1225.11604134724,0,1,0,271,-0.972684900323611,0,0,0,0,0,1,6,8542.94634315856,1224.99259288921
"857",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,937.589658950783,1023.11604134724,0,0,1,576,504.027315099676,0,1,0,0,0,0,6,10968.9463431586,1022.99259288921
"405",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,803.589658950783,1569.11604134724,0,0,1,373,-0.972684900323611,0,0,0,0,0,1,5,10362.9463431586,802.99259288921
"349",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,761.589658950783,1623.11604134724,0,1,0,474,572.027315099676,0,1,0,0,0,0,5,2446.94634315856,760.99259288921
"999",1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1004.58965895078,1074.11604134724,0,0,1,210,-0.972684900323611,0,0,0,0,0,1,4,9784.94634315856,1073.99259288921
"210",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1089.58965895078,1089.11604134724,0,0,1,504,786.027315099676,0,0,0,0,1,0,7,8248.94634315856,1088.99259288921
"1096",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1311.58965895078,1311.11604134724,0,1,0,440,23.0273150996764,0,1,0,0,0,0,5,9315.94634315856,1310.99259288921
"761",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,861.589658950783,861.116041347238,0,0,1,300,611.027315099676,0,0,0,0,1,0,6,9098.94634315856,860.99259288921
"883",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,805.589658950783,1590.11604134724,0,0,1,389,-0.972684900323611,0,0,0,0,0,1,5,9634.94634315856,804.99259288921
"1411",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,941.589658950783,1837.11604134724,0,1,0,622,665.027315099676,0,1,0,0,0,0,5,12418.9463431586,940.99259288921
"406",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1278.58965895078,1617.11604134724,0,0,1,490,1115.02731509968,1,0,0,0,0,0,4,9989.94634315856,1616.99259288921
"748",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1237.58965895078,2637.11604134724,0,1,0,864,-0.972684900323611,0,0,0,0,0,1,7,11698.9463431586,1316.99259288921
"1022",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1196.58965895078,1217.11604134724,0,1,0,632,683.027315099676,0,1,0,0,0,0,5,7404.94634315856,1216.99259288921
"425",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1193.58965895078,1193.11604134724,0,0,1,297,615.027315099676,0,0,1,0,0,0,5,8998.94634315856,1192.99259288921
"1088",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1079.58965895078,1950.11604134724,0,1,0,1043,-0.972684900323611,0,0,0,0,0,1,5,10572.9463431586,1078.99259288921
"1268",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1999.58965895078,2015.11604134724,0,0,0,746,-0.972684900323611,0,0,0,0,0,1,5,13212.9463431586,2014.99259288921
"194",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,967.589658950783,1706.11604134724,0,1,0,380,-0.972684900323611,0,0,0,0,0,1,5,2520.94634315856,966.99259288921
"1298",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,544.589658950783,1069.11604134724,0,0,1,525,546.027315099676,0,1,0,0,0,0,5,3673.94634315856,1068.99259288921
"11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1037.58965895078,1037.11604134724,0,0,1,384,905.027315099676,0,0,0,0,1,0,5,11198.9463431586,1036.99259288921
"145",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1725.58965895078,1725.11604134724,0,0,1,504,1331.02731509968,0,0,0,0,1,0,5,9098.94634315856,1724.99259288921
"870",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1047.58965895078,1946.11604134724,0,1,0,574,749.027315099676,0,1,0,0,0,0,5,9936.94634315856,1058.99259288921
"692",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,2441.58965895078,4313.11604134724,0,0,0,832,1454.02731509968,0,1,0,0,0,0,6,21533.9463431586,2440.99259288921
"1310",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1275.58965895078,1291.11604134724,0,1,0,496,1199.02731509968,0,1,0,0,0,0,5,7151.94634315856,1290.99259288921
"1177",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,873.589658950783,920.116041347238,0,0,1,264,657.027315099676,0,0,0,0,0,0,5,6949.94634315856,919.99259288921
"598",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1255.58965895078,1399.11604134724,0,1,0,648,-0.972684900323611,0,0,0,0,0,1,5,3920.94634315856,1398.99259288921
"846",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1387.58965895078,1698.11604134724,0,0,1,611,1389.02731509968,0,0,0,0,0,0,5,16645.9463431586,1697.99259288921
"1330",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,932.589658950783,1629.11604134724,0,0,1,462,-0.972684900323611,0,0,0,0,0,1,5,9082.94634315856,951.99259288921
"569",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1493.58965895078,2129.11604134724,0,1,0,612,1440.02731509968,0,1,0,0,0,0,8,12325.9463431586,1492.99259288921
"42",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1347.58965895078,1325.11604134724,0,0,1,308,966.027315099676,1,0,0,0,0,0,6,16903.9463431586,1324.99259288921
"851",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,845.589658950783,845.116041347238,0,1,0,420,658.027315099676,0,1,0,0,0,0,5,4433.94634315856,844.99259288921
"153",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,822.589658950783,1990.11604134724,0,0,1,495,415.027315099676,0,0,0,0,1,0,5,14801.9463431586,1093.99259288921
"845",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,873.589658950783,1413.11604134724,0,0,1,720,-0.972684900323611,0,0,0,0,0,1,8,12663.9463431586,872.99259288921
"262",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1479.58965895078,2571.11604134724,0,0,0,868,-0.972684900323611,0,0,0,0,0,1,5,9586.94634315856,1478.99259288921
"1032",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,821.589658950783,3079.11604134724,0,0,1,672,522.027315099676,0,1,0,0,0,0,3,15861.9463431586,1683.99259288921
"1157",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1216.58965895078,1262.11604134724,0,1,0,502,632.027315099676,0,0,0,0,0,0,8,9348.94634315856,1261.99259288921
"801",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,613.589658950783,1685.11604134724,0,1,0,603,461.027315099676,0,1,0,0,0,0,5,12796.9463431586,612.99259288921
"281",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,804.589658950783,1979.11604134724,0,1,0,575,420.027315099676,0,1,0,0,0,0,6,11285.9463431586,1171.99259288921
"863",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1037.58965895078,1094.11604134724,0,0,1,480,337.027315099676,0,1,0,0,0,0,5,9670.94634315856,1093.99259288921
"1344",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,893.589658950783,1910.11604134724,0,0,1,342,-0.972684900323611,0,0,0,0,0,1,6,7556.94634315856,1168.99259288921
"1242",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,1686.58965895078,1686.11604134724,0,1,0,954,-0.972684900323611,0,0,0,0,0,1,6,9847.94634315856,1685.99259288921
"709",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,725.589658950783,1453.11604134724,0,1,0,400,-0.972684900323611,0,0,0,0,0,1,5,9016.94634315856,724.99259288921
"469",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1623.58965895078,1631.11604134724,0,1,0,866,-0.972684900323611,0,0,0,0,0,1,5,11426.9463431586,1630.99259288921
"507",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,774.589658950783,1908.11604134724,0,1,0,471,379.027315099676,0,1,0,0,0,0,5,9552.94634315856,1061.99259288921
"379",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,1853.58965895078,1853.11604134724,0,0,0,834,1444.02731509968,0,1,0,0,0,0,2,11392.9463431586,1852.99259288921
"44",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,935.589658950783,935.116041347238,0,0,1,308,279.027315099676,0,0,1,0,0,0,6,9198.94634315856,934.99259288921
"398",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,861.589658950783,1809.11604134724,0,0,1,264,539.027315099676,0,0,0,0,0,0,5,7588.94634315856,872.99259288921
"636",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1437.58965895078,3392.11604134724,1,0,0,0,255.027315099676,0,0,1,0,0,0,7,10894.9463431586,1436.99259288921
"639",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,793.589658950783,793.116041347238,0,0,1,0,-0.972684900323611,0,0,0,0,0,1,7,8775.94634315856,792.99259288921
"600",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,713.589658950783,1553.11604134724,0,0,1,452,80.0273150996764,0,0,1,0,0,0,6,1948.94634315856,712.99259288921
"945",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,816.589658950783,1341.11604134724,0,1,0,525,110.027315099676,0,1,0,0,0,0,6,14373.9463431586,1340.99259288921
"134",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1264.58965895078,1293.11604134724,0,1,0,471,1004.02731509968,0,1,0,0,0,0,5,6851.94634315856,1292.99259288921
"80",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,437.589658950783,1227.11604134724,0,0,1,440,-0.972684900323611,0,0,0,0,0,1,6,10438.9463431586,678.99259288921
"524",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3135.58965895078,4673.11604134724,0,0,0,884,2259.02731509968,0,1,0,0,0,0,5,40092.9463431586,3134.99259288921
"760",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,1315.58965895078,2528.11604134724,0,1,0,752,55.0273150996764,0,0,1,0,0,0,5,12255.9463431586,1324.99259288921
"983",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1263.58965895078,1263.11604134724,0,1,0,388,-0.972684900323611,0,0,0,0,0,1,5,3180.94634315856,1262.99259288921
"713",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,1225.58965895078,1225.11604134724,0,1,0,472,766.027315099676,0,1,0,0,0,0,5,4669.94634315856,1224.99259288921
"1044",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1472.58965895078,2326.11604134724,0,1,0,514,1084.02731509968,0,1,0,0,0,0,5,11837.9463431586,1528.99259288921
"1451",1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,893.589658950783,1789.11604134724,0,0,1,0,-0.972684900323611,0,0,0,0,0,1,5,8998.94634315856,892.99259288921
"252",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1570.58965895078,1622.11604134724,0,1,0,538,1572.02731509968,0,1,0,0,0,0,5,4748.94634315856,1621.99259288921
"104",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1223.58965895078,1223.11604134724,0,1,0,740,-0.972684900323611,0,0,0,0,0,1,5,10400.9463431586,1222.99259288921
"625",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,729.589658950783,1787.11604134724,0,0,1,484,246.027315099676,0,0,0,0,1,0,5,10398.9463431586,1008.99259288921
